Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-01-03,US,United States of America,AMRO,0,0,0,0
2020-01-04,US,United States of America,AMRO,0,0,0,0
2020-01-05,US,United States of America,AMRO,0,0,0,0
2020-01-06,US,United States of America,AMRO,0,0,0,0
2020-01-07,US,United States of America,AMRO,0,0,0,0
2020-01-08,US,United States of America,AMRO,0,0,0,0
2020-01-09,US,United States of America,AMRO,0,0,0,0
2020-01-10,US,United States of America,AMRO,0,0,0,0
2020-01-11,US,United States of America,AMRO,0,0,0,0
2020-01-12,US,United States of America,AMRO,0,0,0,0
2020-01-13,US,United States of America,AMRO,0,0,0,0
2020-01-14,US,United States of America,AMRO,0,0,0,0
2020-01-15,US,United States of America,AMRO,0,0,0,0
2020-01-16,US,United States of America,AMRO,0,0,0,0
2020-01-17,US,United States of America,AMRO,0,0,0,0
2020-01-18,US,United States of America,AMRO,0,0,0,0
2020-01-19,US,United States of America,AMRO,0,0,0,0
2020-01-20,US,United States of America,AMRO,1,1,0,0
2020-01-21,US,United States of America,AMRO,0,1,0,0
2020-01-22,US,United States of America,AMRO,0,1,0,0
2020-01-23,US,United States of America,AMRO,0,1,0,0
2020-01-24,US,United States of America,AMRO,0,1,0,0
2020-01-25,US,United States of America,AMRO,0,1,0,0
2020-01-26,US,United States of America,AMRO,1,2,0,0
2020-01-27,US,United States of America,AMRO,0,2,0,0
2020-01-28,US,United States of America,AMRO,1,3,0,0
2020-01-29,US,United States of America,AMRO,0,3,0,0
2020-01-30,US,United States of America,AMRO,0,3,0,0
2020-01-31,US,United States of America,AMRO,0,3,0,0
2020-02-01,US,United States of America,AMRO,0,3,0,0
2020-02-02,US,United States of America,AMRO,1,4,0,0
2020-02-03,US,United States of America,AMRO,1,5,0,0
2020-02-04,US,United States of America,AMRO,3,8,0,0
2020-02-05,US,United States of America,AMRO,3,11,0,0
2020-02-06,US,United States of America,AMRO,0,11,0,0
2020-02-07,US,United States of America,AMRO,0,11,0,0
2020-02-08,US,United States of America,AMRO,0,11,0,0
2020-02-09,US,United States of America,AMRO,1,12,0,0
2020-02-10,US,United States of America,AMRO,0,12,0,0
2020-02-11,US,United States of America,AMRO,0,12,0,0
2020-02-12,US,United States of America,AMRO,0,12,0,0
2020-02-13,US,United States of America,AMRO,0,12,0,0
2020-02-14,US,United States of America,AMRO,1,13,0,0
2020-02-15,US,United States of America,AMRO,1,14,0,0
2020-02-16,US,United States of America,AMRO,0,14,0,0
2020-02-17,US,United States of America,AMRO,0,14,0,0
2020-02-18,US,United States of America,AMRO,0,14,0,0
2020-02-19,US,United States of America,AMRO,2,16,0,0
2020-02-20,US,United States of America,AMRO,5,21,0,0
2020-02-21,US,United States of America,AMRO,3,24,0,0
2020-02-22,US,United States of America,AMRO,1,25,0,0
2020-02-23,US,United States of America,AMRO,5,30,0,0
2020-02-24,US,United States of America,AMRO,6,36,0,0
2020-02-25,US,United States of America,AMRO,0,36,0,0
2020-02-26,US,United States of America,AMRO,4,40,0,0
2020-02-27,US,United States of America,AMRO,4,44,0,0
2020-02-28,US,United States of America,AMRO,8,52,0,0
2020-02-29,US,United States of America,AMRO,5,57,1,1
2020-03-01,US,United States of America,AMRO,4,61,0,1
2020-03-02,US,United States of America,AMRO,9,70,1,2
2020-03-03,US,United States of America,AMRO,18,88,0,2
2020-03-04,US,United States of America,AMRO,36,124,6,8
2020-03-05,US,United States of America,AMRO,64,188,3,11
2020-03-06,US,United States of America,AMRO,67,255,2,13
2020-03-07,US,United States of America,AMRO,78,333,3,16
2020-03-08,US,United States of America,AMRO,121,454,3,19
2020-03-09,US,United States of America,AMRO,160,614,5,24
2020-03-10,US,United States of America,AMRO,209,823,4,28
2020-03-11,US,United States of America,AMRO,420,1243,4,32
2020-03-12,US,United States of America,AMRO,493,1736,7,39
2020-03-13,US,United States of America,AMRO,514,2250,12,51
2020-03-14,US,United States of America,AMRO,748,2998,7,58
2020-03-15,US,United States of America,AMRO,911,3909,11,69
2020-03-16,US,United States of America,AMRO,1231,5140,13,82
2020-03-17,US,United States of America,AMRO,2198,7338,19,101
2020-03-18,US,United States of America,AMRO,2346,9684,21,122
2020-03-19,US,United States of America,AMRO,3222,12906,27,149
2020-03-20,US,United States of America,AMRO,4899,17805,66,215
2020-03-21,US,United States of America,AMRO,6170,23975,67,282
2020-03-22,US,United States of America,AMRO,7432,31407,95,377
2020-03-23,US,United States of America,AMRO,9218,40625,109,486
2020-03-24,US,United States of America,AMRO,10843,51468,123,609
2020-03-25,US,United States of America,AMRO,10725,62193,159,768
2020-03-26,US,United States of America,AMRO,11351,73544,213,981
2020-03-27,US,United States of America,AMRO,14152,87696,301,1282
2020-03-28,US,United States of America,AMRO,18761,106457,339,1621
2020-03-29,US,United States of America,AMRO,20026,126483,487,2108
2020-03-30,US,United States of America,AMRO,20620,147103,566,2674
2020-03-31,US,United States of America,AMRO,26296,173399,663,3337
2020-04-01,US,United States of America,AMRO,15794,189193,629,3966
2020-04-02,US,United States of America,AMRO,23266,212459,984,4950
2020-04-03,US,United States of America,AMRO,28332,240791,1123,6073
2020-04-04,US,United States of America,AMRO,29943,270734,1313,7386
2020-04-05,US,United States of America,AMRO,31806,302540,1380,8766
2020-04-06,US,United States of America,AMRO,32465,335005,1543,10309
2020-04-07,US,United States of America,AMRO,27457,362462,1874,12183
2020-04-08,US,United States of America,AMRO,28555,391017,1692,13875
2020-04-09,US,United States of America,AMRO,30169,421186,2100,15975
2020-04-10,US,United States of America,AMRO,33605,454791,2252,18227
2020-04-11,US,United States of America,AMRO,34924,489715,2207,20434
2020-04-12,US,United States of America,AMRO,31908,521623,2240,22674
2020-04-13,US,United States of America,AMRO,32182,553805,2214,24888
2020-04-14,US,United States of America,AMRO,27798,581603,1861,26749
2020-04-15,US,United States of America,AMRO,24909,606512,1905,28654
2020-04-16,US,United States of America,AMRO,25165,631677,2456,31110
2020-04-17,US,United States of America,AMRO,25339,657016,2713,33823
2020-04-18,US,United States of America,AMRO,31763,688779,2433,36256
2020-04-19,US,United States of America,AMRO,29742,718521,2333,38589
2020-04-20,US,United States of America,AMRO,27590,746111,1878,40467
2020-04-21,US,United States of America,AMRO,27884,773995,2011,42478
2020-04-22,US,United States of America,AMRO,25790,799785,2070,44548
2020-04-23,US,United States of America,AMRO,25441,825226,2644,47192
2020-04-24,US,United States of America,AMRO,31415,856641,2248,49440
2020-04-25,US,United States of America,AMRO,32961,889602,2012,51452
2020-04-26,US,United States of America,AMRO,34099,923701,2094,53546
2020-04-27,US,United States of America,AMRO,33367,957068,1849,55395
2020-04-28,US,United States of America,AMRO,27230,984298,1560,56955
2020-04-29,US,United States of America,AMRO,24191,1008489,1509,58464
2020-04-30,US,United States of America,AMRO,23475,1031964,2120,60584
2020-05-01,US,United States of America,AMRO,27187,1059151,2436,63020
2020-05-02,US,United States of America,AMRO,32403,1091554,2222,65242
2020-05-03,US,United States of America,AMRO,30215,1121769,1927,67169
2020-05-04,US,United States of America,AMRO,28394,1150163,1597,68766
2020-05-05,US,United States of America,AMRO,27837,1178000,1430,70196
2020-05-06,US,United States of America,AMRO,21163,1199163,1251,71447
2020-05-07,US,United States of America,AMRO,23195,1222358,2433,73880
2020-05-08,US,United States of America,AMRO,24270,1246628,2325,76205
2020-05-09,US,United States of America,AMRO,30604,1277232,2115,78320
2020-05-10,US,United States of America,AMRO,28021,1305253,1613,79933
2020-05-11,US,United States of America,AMRO,25973,1331226,1479,81412
2020-05-12,US,United States of America,AMRO,21650,1352876,1091,82503
2020-05-13,US,United States of America,AMRO,19280,1372156,1074,83577
2020-05-14,US,United States of America,AMRO,24244,1396400,1528,85105
2020-05-15,US,United States of America,AMRO,17730,1414130,1507,86612
2020-05-16,US,United States of America,AMRO,34432,1448562,1945,88557
2020-05-17,US,United States of America,AMRO,27101,1475663,1551,90108
2020-05-18,US,United States of America,AMRO,25299,1500962,1219,91327
2020-05-19,US,United States of America,AMRO,19220,1520182,931,92258
2020-05-20,US,United States of America,AMRO,24684,1544866,950,93208
2020-05-21,US,United States of America,AMRO,20672,1565538,1184,94392
2020-05-22,US,United States of America,AMRO,24432,1589970,1361,95753
2020-05-23,US,United States of America,AMRO,25513,1615483,1082,96835
2020-05-24,US,United States of America,AMRO,26004,1641487,1822,98657
2020-05-25,US,United States of America,AMRO,20964,1662451,895,99552
2020-05-26,US,United States of America,AMRO,21764,1684215,816,100368
2020-05-27,US,United States of America,AMRO,19138,1703353,677,101045
2020-05-28,US,United States of America,AMRO,16945,1720298,830,101875
2020-05-29,US,United States of America,AMRO,20340,1740638,1284,103159
2020-05-30,US,United States of America,AMRO,24183,1764821,1209,104368
2020-05-31,US,United States of America,AMRO,23534,1788355,1025,105393
2020-06-01,US,United States of America,AMRO,23709,1812064,882,106275
2020-06-02,US,United States of America,AMRO,21202,1833266,694,106969
2020-06-03,US,United States of America,AMRO,17323,1850589,687,107656
2020-06-04,US,United States of America,AMRO,20720,1871309,926,108582
2020-06-05,US,United States of America,AMRO,21071,1892380,1043,109625
2020-06-06,US,United States of America,AMRO,20686,1913066,865,110490
2020-06-07,US,United States of America,AMRO,24403,1937469,863,111353
2020-06-08,US,United States of America,AMRO,23564,1961033,670,112023
2020-06-09,US,United States of America,AMRO,17776,1978809,590,112613
2020-06-10,US,United States of America,AMRO,18032,1996841,790,113403
2020-06-11,US,United States of America,AMRO,18545,2015386,820,114223
2020-06-12,US,United States of America,AMRO,22451,2037837,869,115092
2020-06-13,US,United States of America,AMRO,22661,2060498,878,115970
2020-06-14,US,United States of America,AMRO,28735,2089233,730,116700
2020-06-15,US,United States of America,AMRO,25996,2115229,671,117371
2020-06-16,US,United States of America,AMRO,20606,2135835,486,117857
2020-06-17,US,United States of America,AMRO,20583,2156418,541,118398
2020-06-18,US,United States of America,AMRO,24915,2181333,654,119052
2020-06-19,US,United States of America,AMRO,25550,2206883,679,119731
2020-06-20,US,United States of America,AMRO,28738,2235621,640,120371
2020-06-21,US,United States of America,AMRO,33269,2268890,754,121125
2020-06-22,US,United States of America,AMRO,33339,2302229,576,121701
2020-06-23,US,United States of America,AMRO,27325,2329554,409,122110
2020-06-24,US,United States of America,AMRO,28663,2358217,501,122611
2020-06-25,US,United States of America,AMRO,37914,2396131,740,123351
2020-06-26,US,United States of America,AMRO,37361,2433492,691,124042
2020-06-27,US,United States of America,AMRO,46975,2480467,2537,126579
2020-06-28,US,United States of America,AMRO,46523,2526990,703,127282
2020-06-29,US,United States of America,AMRO,43570,2570560,579,127861
2020-06-30,US,United States of America,AMRO,37767,2608327,421,128282
2020-07-01,US,United States of America,AMRO,38560,2646887,488,128770
2020-07-02,US,United States of America,AMRO,46532,2693419,632,129402
2020-07-03,US,United States of America,AMRO,59672,2753091,786,130188
2020-07-04,US,United States of America,AMRO,55405,2808496,696,130884
2020-07-05,US,United States of America,AMRO,60218,2868714,826,131710
2020-07-06,US,United States of America,AMRO,49510,2918224,531,132241
2020-07-07,US,United States of America,AMRO,40378,2958602,454,132695
2020-07-08,US,United States of America,AMRO,51142,3009744,634,133329
2020-07-09,US,United States of America,AMRO,55914,3065658,923,134252
2020-07-10,US,United States of America,AMRO,65358,3131016,1083,135335
2020-07-11,US,United States of America,AMRO,62206,3193222,954,136289
2020-07-12,US,United States of America,AMRO,68396,3261618,948,137237
2020-07-13,US,United States of America,AMRO,67791,3329409,889,138126
2020-07-14,US,United States of America,AMRO,59492,3388901,834,138960
2020-07-15,US,United States of America,AMRO,56429,3445330,731,139691
2020-07-16,US,United States of America,AMRO,64810,3510140,925,140616
2020-07-17,US,United States of America,AMRO,72060,3582200,1136,141752
2020-07-18,US,United States of America,AMRO,69801,3652001,1080,142832
2020-07-19,US,United States of America,AMRO,76822,3728823,1085,143917
2020-07-20,US,United States of America,AMRO,67796,3796619,1002,144919
2020-07-21,US,United States of America,AMRO,59639,3856258,938,145857
2020-07-22,US,United States of America,AMRO,58909,3915167,881,146738
2020-07-23,US,United States of America,AMRO,63083,3978250,1189,147927
2020-07-24,US,United States of America,AMRO,72359,4050609,1182,149109
2020-07-25,US,United States of America,AMRO,73775,4124384,1267,150376
2020-07-26,US,United States of America,AMRO,73652,4198036,1337,151713
2020-07-27,US,United States of America,AMRO,60894,4258930,1145,152858
2020-07-28,US,United States of America,AMRO,58800,4317730,958,153816
2020-07-29,US,United States of America,AMRO,53136,4370866,946,154762
2020-07-30,US,United States of America,AMRO,58923,4429789,1193,155955
2020-07-31,US,United States of America,AMRO,65017,4494806,1157,157112
2020-08-01,US,United States of America,AMRO,66547,4561353,1427,158539
2020-08-02,US,United States of America,AMRO,68214,4629567,1383,159922
2020-08-03,US,United States of America,AMRO,56400,4685967,1135,161057
2020-08-04,US,United States of America,AMRO,51137,4737104,911,161968
2020-08-05,US,United States of America,AMRO,45010,4782114,885,162853
2020-08-06,US,United States of America,AMRO,51729,4833843,1074,163927
2020-08-07,US,United States of America,AMRO,55774,4889617,1256,165183
2020-08-08,US,United States of America,AMRO,54716,4944333,1212,166395
2020-08-09,US,United States of America,AMRO,61737,5006070,1311,167706
2020-08-10,US,United States of America,AMRO,51692,5057762,1041,168747
2020-08-11,US,United States of America,AMRO,46002,5103764,897,169644
2020-08-12,US,United States of America,AMRO,43584,5147348,820,170464
2020-08-13,US,United States of America,AMRO,58952,5206300,1086,171550
2020-08-14,US,United States of America,AMRO,55082,5261382,1345,172895
2020-08-15,US,United States of America,AMRO,51736,5313118,1200,174095
2020-08-16,US,United States of America,AMRO,56035,5369153,1049,175144
2020-08-17,US,United States of America,AMRO,51111,5420264,948,176092
2020-08-18,US,United States of America,AMRO,41239,5461503,881,176973
2020-08-19,US,United States of America,AMRO,41681,5503184,653,177626
2020-08-20,US,United States of America,AMRO,41526,5544710,938,178564
2020-08-21,US,United States of America,AMRO,46829,5591539,1262,179826
2020-08-22,US,United States of America,AMRO,46556,5638095,994,180820
2020-08-23,US,United States of America,AMRO,47448,5685543,1019,181839
2020-08-24,US,United States of America,AMRO,41387,5726930,991,182830
2020-08-25,US,United States of America,AMRO,36828,5763758,839,183669
2020-08-26,US,United States of America,AMRO,35915,5799673,597,184266
2020-08-27,US,United States of America,AMRO,40457,5840130,887,185153
2020-08-28,US,United States of America,AMRO,46933,5887063,1051,186204
2020-08-29,US,United States of America,AMRO,46945,5934008,953,187157
2020-08-30,US,United States of America,AMRO,46663,5980671,1029,188186
2020-08-31,US,United States of America,AMRO,40670,6021341,818,189004
2020-09-01,US,United States of America,AMRO,36517,6057858,734,189738
2020-09-02,US,United States of America,AMRO,39153,6097011,563,190301
2020-09-03,US,United States of America,AMRO,38704,6135715,862,191163
2020-09-04,US,United States of America,AMRO,44334,6180049,870,192033
2020-09-05,US,United States of America,AMRO,45351,6225400,942,192975
2020-09-06,US,United States of America,AMRO,50791,6276191,906,193881
2020-09-07,US,United States of America,AMRO,41184,6317375,789,194670
2020-09-08,US,United States of America,AMRO,33977,6351352,691,195361
2020-09-09,US,United States of America,AMRO,24588,6375940,412,195773
2020-09-10,US,United States of America,AMRO,28050,6403990,558,196331
2020-09-11,US,United States of America,AMRO,35280,6439270,838,197169
2020-09-12,US,United States of America,AMRO,38801,6478071,824,197993
2020-09-13,US,United States of America,AMRO,44408,6522479,863,198856
2020-09-14,US,United States of America,AMRO,39815,6562294,655,199511
2020-09-15,US,United States of America,AMRO,32641,6594935,740,200251
2020-09-16,US,United States of America,AMRO,34619,6629554,440,200691
2020-09-17,US,United States of America,AMRO,36782,6666336,754,201445
2020-09-18,US,United States of America,AMRO,44320,6710656,1080,202525
2020-09-19,US,United States of America,AMRO,44624,6755280,722,203247
2020-09-20,US,United States of America,AMRO,47875,6803155,818,204065
2020-09-21,US,United States of America,AMRO,42010,6845165,653,204718
2020-09-22,US,United States of America,AMRO,34219,6879384,473,205191
2020-09-23,US,United States of America,AMRO,41557,6920941,569,205760
2020-09-24,US,United States of America,AMRO,49297,6970238,645,206405
2020-09-25,US,United States of America,AMRO,42173,7012411,908,207313
2020-09-26,US,United States of America,AMRO,46084,7058495,726,208039
2020-09-27,US,United States of America,AMRO,49685,7108180,763,208802
2020-09-28,US,United States of America,AMRO,41684,7149864,672,209474
2020-09-29,US,United States of America,AMRO,35378,7185242,497,209971
2020-09-30,US,United States of America,AMRO,38803,7224045,401,210372
2020-10-01,US,United States of America,AMRO,38709,7262754,794,211166
2020-10-02,US,United States of America,AMRO,46192,7308946,683,211849
2020-10-03,US,United States of America,AMRO,47112,7356058,748,212597
2020-10-04,US,United States of America,AMRO,51090,7407148,911,213508
2020-10-05,US,United States of America,AMRO,47390,7454538,541,214049
2020-10-06,US,United States of America,AMRO,35423,7489961,595,214644
2020-10-07,US,United States of America,AMRO,41388,7531349,522,215166
2020-10-08,US,United States of America,AMRO,41560,7572909,631,215797
2020-10-09,US,United States of America,AMRO,54406,7627315,800,216597
2020-10-10,US,United States of America,AMRO,55375,7682690,721,217318
2020-10-11,US,United States of America,AMRO,58888,7741578,787,218105
2020-10-12,US,United States of America,AMRO,53665,7795243,680,218785
2020-10-13,US,United States of America,AMRO,44619,7839862,577,219362
2020-10-14,US,United States of America,AMRO,49240,7889102,502,219864
2020-10-15,US,United States of America,AMRO,50301,7939403,657,220521
2020-10-16,US,United States of America,AMRO,57903,7997306,809,221330
2020-10-17,US,United States of America,AMRO,63137,8060443,708,222038
2020-10-18,US,United States of America,AMRO,69158,8129601,876,222914
2020-10-19,US,United States of America,AMRO,53906,8183507,679,223593
2020-10-20,US,United States of America,AMRO,48553,8232060,758,224351
2020-10-21,US,United States of America,AMRO,61706,8293766,611,224962
2020-10-22,US,United States of America,AMRO,58731,8352497,792,225754
2020-10-23,US,United States of America,AMRO,69291,8421788,1037,226791
2020-10-24,US,United States of America,AMRO,74755,8496543,925,227716
2020-10-25,US,United States of America,AMRO,82479,8579022,936,228652
2020-10-26,US,United States of America,AMRO,75931,8654953,793,229445
2020-10-27,US,United States of America,AMRO,65495,8720448,605,230050
2020-10-28,US,United States of America,AMRO,70031,8790479,693,230743
2020-10-29,US,United States of America,AMRO,75029,8865508,894,231637
2020-10-30,US,United States of America,AMRO,84805,8950313,1078,232715
2020-10-31,US,United States of America,AMRO,91259,9041572,1099,233814
2020-11-01,US,United States of America,AMRO,97627,9139199,918,234732
2020-11-02,US,United States of America,AMRO,92309,9231508,934,235666
2020-11-03,US,United States of America,AMRO,141475,9372983,703,236369
2020-11-04,US,United States of America,AMRO,87114,9460097,743,237112
2020-11-05,US,United States of America,AMRO,98606,9558703,1042,238154
2020-11-06,US,United States of America,AMRO,115078,9673781,1298,239452
2020-11-07,US,United States of America,AMRO,123060,9796841,1206,240658
2020-11-08,US,United States of America,AMRO,133958,9930799,1285,241943
2020-11-09,US,United States of America,AMRO,128733,10059532,1072,243015
2020-11-10,US,United States of America,AMRO,111774,10171306,877,243892
2020-11-11,US,United States of America,AMRO,124413,10295719,949,244841
2020-11-12,US,United States of America,AMRO,146459,10442178,1680,246521
2020-11-13,US,United States of America,AMRO,153435,10595613,1509,248030
2020-11-14,US,United States of America,AMRO,163017,10758630,1370,249400
2020-11-15,US,United States of America,AMRO,177679,10936309,1263,250663
2020-11-16,US,United States of America,AMRO,163221,11099530,1449,252112
2020-11-17,US,United States of America,AMRO,139481,11239011,1038,253150
2020-11-18,US,United States of America,AMRO,152106,11391117,1041,254191
2020-11-19,US,United States of America,AMRO,167465,11558582,1588,255779
2020-11-20,US,United States of America,AMRO,171891,11730473,1846,257625
2020-11-21,US,United States of America,AMRO,189206,11919679,1897,259522
2020-11-22,US,United States of America,AMRO,193424,12113103,1974,261496
2020-11-23,US,United States of America,AMRO,172639,12285742,1713,263209
2020-11-24,US,United States of America,AMRO,150563,12436305,1292,264501
2020-11-25,US,United States of America,AMRO,160512,12596817,1469,265970
2020-11-26,US,United States of America,AMRO,175431,12772248,1866,267836
2020-11-27,US,United States of America,AMRO,193769,12966017,2287,270123
2020-11-28,US,United States of America,AMRO,144058,13110075,1666,271789
2020-11-29,US,United States of America,AMRO,164221,13274296,1664,273453
2020-11-30,US,United States of America,AMRO,143909,13418205,1494,274947
2020-12-01,US,United States of America,AMRO,140413,13558618,1269,276216
2020-12-02,US,United States of America,AMRO,153440,13712058,1583,277799
2020-12-03,US,United States of America,AMRO,192109,13904167,2369,280168
2020-12-04,US,United States of America,AMRO,210842,14115009,2770,282938
2020-12-05,US,United States of America,AMRO,218011,14333020,2710,285648
2020-12-06,US,United States of America,AMRO,224232,14557252,2616,288264
2020-12-07,US,United States of America,AMRO,204839,14762091,2346,290610
2020-12-08,US,United States of America,AMRO,176524,14938615,1611,292221
2020-12-09,US,United States of America,AMRO,185821,15124436,2015,294236
2020-12-10,US,United States of America,AMRO,226055,15350491,2534,296770
2020-12-11,US,United States of America,AMRO,220824,15571315,3356,300126
2020-12-12,US,United States of America,AMRO,208110,15779425,2687,302813
2020-12-13,US,United States of America,AMRO,247917,16027342,3210,306023
2020-12-14,US,United States of America,AMRO,215571,16242913,2401,308424
2020-12-15,US,United States of America,AMRO,180267,16423180,2030,310454
2020-12-16,US,United States of America,AMRO,197309,16620489,2017,312471
2020-12-17,US,United States of America,AMRO,199803,16820292,2746,315217
2020-12-18,US,United States of America,AMRO,240424,17060716,3391,318608
2020-12-19,US,United States of America,AMRO,246834,17307550,3331,321939
2020-12-20,US,United States of America,AMRO,236325,17543875,2956,324895
2020-12-21,US,United States of America,AMRO,201365,17745240,2674,327569
2020-12-22,US,United States of America,AMRO,187006,17932246,2061,329630
2020-12-23,US,United States of America,AMRO,183345,18115591,2189,331819
2020-12-24,US,United States of America,AMRO,199318,18314909,2894,334713
2020-12-25,US,United States of America,AMRO,227829,18542738,3185,337898
2020-12-26,US,United States of America,AMRO,201292,18744030,3023,340921
2020-12-27,US,United States of America,AMRO,158408,18902438,2218,343139
2020-12-28,US,United States of America,AMRO,148814,19051252,1667,344806
2020-12-29,US,United States of America,AMRO,153088,19204340,1880,346686
2020-12-30,US,United States of America,AMRO,178862,19383202,2237,348923
2020-12-31,US,United States of America,AMRO,209802,19593004,3333,352256
2021-01-01,US,United States of America,AMRO,238104,19831108,3755,356011
2021-01-02,US,United States of America,AMRO,230253,20061361,3760,359771
2021-01-03,US,United States of America,AMRO,229118,20290479,3032,362803
2021-01-04,US,United States of America,AMRO,223663,20514142,2345,365148
2021-01-05,US,United States of America,AMRO,204977,20719119,2023,367171
2021-01-06,US,United States of America,AMRO,174546,20893665,2073,369244
2021-01-07,US,United States of America,AMRO,244736,21138401,3488,372732
2021-01-08,US,United States of America,AMRO,257978,21396379,3851,376583
2021-01-09,US,United States of America,AMRO,270481,21666860,3949,380532
2021-01-10,US,United States of America,AMRO,293560,21960420,3773,384305
2021-01-11,US,United States of America,AMRO,254821,22215241,3333,387638
2021-01-12,US,United States of America,AMRO,222507,22437748,2544,390182
2021-01-13,US,United States of America,AMRO,204206,22641954,2631,392813
2021-01-14,US,United States of America,AMRO,218468,22860422,3586,396399
2021-01-15,US,United States of America,AMRO,228239,23088661,4031,400430
2021-01-16,US,United States of America,AMRO,223717,23312378,3720,404150
2021-01-17,US,United States of America,AMRO,239142,23551520,3392,407542
2021-01-18,US,United States of America,AMRO,212238,23763758,3528,411070
2021-01-19,US,United States of America,AMRO,182123,23945881,2583,413653
2021-01-20,US,United States of America,AMRO,151009,24096890,2297,415950
2021-01-21,US,United States of America,AMRO,151259,24248149,2725,418675
2021-01-22,US,United States of America,AMRO,188732,24436881,3837,422512
2021-01-23,US,United States of America,AMRO,188827,24625708,3825,426337
2021-01-24,US,United States of America,AMRO,189498,24815206,3681,430018
2021-01-25,US,United States of America,AMRO,164024,24979230,2993,433011
2021-01-26,US,United States of America,AMRO,143075,25122305,2489,435500
2021-01-27,US,United States of America,AMRO,133654,25255959,2116,437616
2021-01-28,US,United States of America,AMRO,147578,25403537,3533,441149
2021-01-29,US,United States of America,AMRO,159538,25563075,3984,445133
2021-01-30,US,United States of America,AMRO,156404,25719479,3845,448978
2021-01-31,US,United States of America,AMRO,163947,25883426,3256,452234
2021-02-01,US,United States of America,AMRO,136757,26020183,2769,455003
2021-02-02,US,United States of America,AMRO,111166,26131349,2285,457288
2021-02-03,US,United States of America,AMRO,128323,26259672,2272,459560
2021-02-04,US,United States of America,AMRO,122224,26381896,2949,462509
2021-02-05,US,United States of America,AMRO,110181,26492077,3332,465841
2021-02-06,US,United States of America,AMRO,124835,26616912,3108,468949
2021-02-07,US,United States of America,AMRO,125058,26741970,3416,472365
2021-02-08,US,United States of America,AMRO,107776,26849746,2754,475119
2021-02-09,US,United States of America,AMRO,91224,26940970,1816,476935
2021-02-10,US,United States of America,AMRO,82135,27023105,1699,478634
2021-02-11,US,United States of America,AMRO,91811,27114916,2418,481052
2021-02-12,US,United States of America,AMRO,99146,27214062,2814,483866
2021-02-13,US,United States of America,AMRO,98821,27312883,3230,487096
2021-02-14,US,United States of America,AMRO,97638,27410521,5070,492166
2021-02-15,US,United States of America,AMRO,84232,27494753,3272,495438
2021-02-16,US,United States of America,AMRO,66274,27561027,1560,496998
2021-02-17,US,United States of America,AMRO,57581,27618608,1384,498382
2021-02-18,US,United States of America,AMRO,57769,27676377,1421,499803
2021-02-19,US,United States of America,AMRO,64420,27740797,2180,501983
2021-02-20,US,United States of America,AMRO,68527,27809324,2227,504210
2021-02-21,US,United States of America,AMRO,72933,27882257,2418,506628
2021-02-22,US,United States of America,AMRO,65858,27948115,1812,508440
2021-02-23,US,United States of America,AMRO,55527,28003642,1545,509985
2021-02-24,US,United States of America,AMRO,56176,28059818,1502,511487
2021-02-25,US,United States of America,AMRO,70925,28130743,1670,513157
2021-02-26,US,United States of America,AMRO,72695,28203438,2005,515162
2021-02-27,US,United States of America,AMRO,71799,28275237,2924,518086
2021-02-28,US,United States of America,AMRO,73357,28348594,1905,519991
2021-03-01,US,United States of America,AMRO,67612,28416206,1608,521599
2021-03-02,US,United States of America,AMRO,51483,28467689,1084,522683
2021-03-03,US,United States of America,AMRO,50912,28518601,1243,523926
2021-03-04,US,United States of America,AMRO,55062,28573663,1346,525272
2021-03-05,US,United States of America,AMRO,65557,28639220,1549,526821
2021-03-06,US,United States of America,AMRO,65461,28704681,1545,528366
2021-03-07,US,United States of America,AMRO,63876,28768557,1958,530324
2021-03-08,US,United States of America,AMRO,57129,28825686,1268,531592
2021-03-09,US,United States of America,AMRO,43384,28869070,906,532498
2021-03-10,US,United States of America,AMRO,42905,28911975,825,533323
2021-03-11,US,United States of America,AMRO,54314,28966289,1140,534463
2021-03-12,US,United States of America,AMRO,61848,29028137,1578,536041
2021-03-13,US,United States of America,AMRO,60367,29088504,1315,537356
2021-03-14,US,United States of America,AMRO,62617,29151121,1446,538802
2021-03-15,US,United States of America,AMRO,53185,29204306,974,539776
2021-03-16,US,United States of America,AMRO,47016,29251322,654,540430
2021-03-17,US,United States of America,AMRO,43383,29294705,699,541129
2021-03-18,US,United States of America,AMRO,51995,29346700,860,541989
2021-03-19,US,United States of America,AMRO,62010,29408710,1039,543028
2021-03-20,US,United States of America,AMRO,62628,29471338,832,543860
2021-03-21,US,United States of America,AMRO,61928,29533266,1194,545054
2021-03-22,US,United States of America,AMRO,58065,29591331,715,545769
2021-03-23,US,United States of America,AMRO,44700,29636031,546,546315
2021-03-24,US,United States of America,AMRO,48406,29684437,932,547247
2021-03-25,US,United States of America,AMRO,58369,29742806,744,547991
2021-03-26,US,United States of America,AMRO,66880,29809686,1118,549109
2021-03-27,US,United States of America,AMRO,65970,29875656,988,550097
2021-03-28,US,United States of America,AMRO,76410,29952066,1062,551159
2021-03-29,US,United States of America,AMRO,62724,30014790,848,552007
2021-03-30,US,United States of America,AMRO,52444,30067234,626,552633
2021-03-31,US,United States of America,AMRO,57640,30124874,546,553179
